"Linha de Tempo";"Rotação com centelha H";"Rotação sem centelha H";"velocidade";"Rotação do Motor";"Canal 1";"Canal 3";"Canal 4";"Canal 5";"Canal 6";"Canal 7";"Canal 8";"Canal 9";"Canal 10";"Canal 11";"Canal 12";"Canal 13";"Canal 14";"Canal 15";"Canal 16";"Tensão Bateria ";"Acelerômetro (x)";"Acelerômetro (y)";"Acelerômetro (z)"
"2";"0";"0";"0";"8580";"4,9462890625";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9365234375";"4,970703125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"11,7738785282258";"1,173828125";"0,270507812499999";"-0,999023437500002"
"2,04";"0";"0";"0";"11400";"4,9462890625";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9365234375";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"11,7738785282258";"1,125";"-0,14453125";"-0,388671875000001"
"2,08";"0";"0";"0";"6780";"4,9462890625";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9365234375";"4,970703125";"4,9658203125";"4,9658203125";"4,970703125";"4,9658203125";"4,9658203125";"11,7738785282258";"1,0517578125";"0,0263671874999991";"-0,315429687500001"
"2,12";"0";"0";"0";"8640";"4,9462890625";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9365234375";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"11,7738785282258";"1,02734375";"0,392578124999999";"-0,999023437500002"
"2,16";"0";"0";"0";"8640";"4,9462890625";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9365234375";"4,9658203125";"4,970703125";"4,970703125";"4,9658203125";"4,9658203125";"4,9658203125";"11,7541897681452";"1,1982421875";"0,0263671874999991";"-0,681640625000001"
"2,2";"0";"0";"0";"8640";"4,9462890625";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9365234375";"4,9658203125";"4,970703125";"4,9658203125";"4,970703125";"4,970703125";"4,9658203125";"11,7541897681452";"1,02734375";"0,001953125";"0,319335937499999"
"2,24";"0";"0";"0";"8400";"4,9462890625";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9365234375";"4,9658203125";"4,970703125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"11,7541897681452";"1,3203125";"0,2216796875";"-0,120117187500002"
"2,28";"0";"0";"0";"8400";"4,9462890625";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9365234375";"4,9658203125";"4,9658203125";"4,970703125";"4,9658203125";"4,9658203125";"4,970703125";"11,7541897681452";"1,4423828125";"0,172851562499999";"-0,583984375"
"2,32";"0";"0";"0";"8520";"4,9462890625";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9365234375";"4,9658203125";"4,9658203125";"4,970703125";"4,9658203125";"4,9658203125";"4,9658203125";"11,7738785282258";"1,3935546875";"-0,168945312500001";"0,636718749999999"
"2,36";"0";"0";"0";"8580";"4,9462890625";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9658203125";"4,9365234375";"4,9658203125";"4,9658203125";"4,970703125";"4,9658203125";"4,9658203125";"4,9658203125";"11,7738785282258";"1,369140625";"-0,0957031250000009";"-0,120117187500002"
